run,trades,risk_per_trade,starting_balance,ending_balance,net_return_pct,max_drawdown_pct,min_balance,max_balance
599,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.03966243979820094,9996.299719499219,12886.824512375006
600,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.029627490643734305,10246.2072124867,12567.85953739414
601,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.05872561993677556,10250.0,12758.278437864072
602,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.03447935319051577,9748.878837274164,13016.665753263811
603,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.10955029290109808,8859.974585634074,12567.859537394146
604,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.058377193085624286,9850.74875,12694.487045674754
605,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.05364542018655724,9416.228069143755,12951.58242449749
606,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.049241806961213774,9996.299719499219,12631.01461044637
607,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.04888986953422822,10250.0,12886.824512375002
608,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.05872561993677577,9900.25,13351.961769691392
609,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.05364542018655685,10198.75,12772.451688248637
610,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.04888986953422802,9696.545121254321,12822.390389813136
611,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.04411042164244023,9850.74875,12577.165623461413
612,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.034836622912764834,9603.37560201799,12951.58242449749
613,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.08202333449777456,9847.10369664823,13690.82680387988
614,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.029627490643734194,9752.48753121875,12567.859537394146
615,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.053995597926407624,9900.25,12631.014610446375
616,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.06776988058459497,9900.25,12951.582424497496
617,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.039306956424563014,9950.0,12886.824512375004
618,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.05364542018655687,9603.375602017992,12567.859537394143
619,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.04446412759921007,9950.0,12951.582424497497
620,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.03447935319051578,9655.206468094842,12567.859537394139
621,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.0396624397982009,10042.814882619114,13086.918660927122
622,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.04411042164244008,9850.74875,12694.487045674752
623,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.044110421642440174,9942.637804164986,12577.16562346141
624,67,0.005,10000.0,12567.859537394153,0.25678595373941526,0.05364542018655642,9900.25,12567.859537394153
625,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.053645420186556825,9950.0,12699.186100745184
626,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.07741038642992439,9900.25,12567.859537394143
627,67,0.005,10000.0,12567.859537394152,0.25678595373941526,0.044110421642440154,9896.586629797215,12758.278437864077
628,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.07243103118167217,9950.0,13299.96057382648
629,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.03930695642456295,9847.10369664823,12886.824512375013
630,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.03930695642456297,9603.375602017992,12699.186100745179
631,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.04446412759920988,9794.242692108099,12567.859537394143
632,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.03483662291276427,9988.903265613752,12631.014610446377
633,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.04517114691780238,10147.75625,12631.014610446373
634,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.053645420186556964,9463.545798134428,12567.859537394137
635,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.05837719308562448,9950.0,12713.29370508716
636,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.039306956424563104,9850.74875,12763.001106276566
637,67,0.005,10000.0,12567.85953739415,0.25678595373941504,0.05364542018655671,9801.495006250001,12763.001106276575
638,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.03930695642456317,9900.25,13016.665753263815
639,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.06776988058459496,9606.930435754368,13481.499123065621
640,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.0344793531905156,9703.725093562656,12631.014610446373
641,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.048889869534228074,9892.924615144162,12640.367460765236
642,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.048889869534228345,9463.545798134428,12703.886895241445
643,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.0488898695342281,10198.75,13213.884633149148
644,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.0724310311816724,9850.74875,12631.014610446375
645,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.053645420186556804,10147.75625,13086.91866092712
